client_name,day_of_week,quantity,서비스 종류,성비(남:녀),업종,temperature,메인 메뉴,food_class,spicy,food_temperature_level,basic_quantity
로지올,화,67,베이직,7:3,IT,29,돼지김치들깨찜,한식,0.5,2,75
리벨리온,화,27,베이직,7:3,IT,29,돼지김치들깨찜,한식,0.5,2,28
마인드로직,화,19,베이직,5:5,IT,29,돼지김치들깨찜,한식,0.5,2,25
메드트로닉,화,74,베이직,7:3,무역,29,돼지김치들깨찜,한식,0.5,2,75
뱅크샐러드,화,48,베이직,6:4,IT,29,돼지김치들깨찜,한식,0.5,2,50
위시켓,화,34,베이직,6:4,IT,29,돼지김치들깨찜,한식,0.5,2,130
이노레드,화,62,베이직,8:2,마케팅,29,돼지김치들깨찜,한식,0.5,2,95
코렘시스,화,17,베이직,8:2,건설,29,돼지김치들깨찜,한식,0.5,2,18
크래프톤,화,114,베이직,7:3,게임,29,돼지김치들깨찜,한식,0.5,2,120
휴이노,화,52,베이직,8:2,IT,29,돼지김치들깨찜,한식,0.5,2,80
NC문화재단,화,21,프리미엄,7:3,게임,29,돼지김치들깨찜,한식,0.5,2,22
S2W,화,33,베이직,6:4,IT,29,돼지김치들깨찜,한식,0.5,2,50
더퍼스트터치,수,34,베이직,7:3,제조,25,돼지김치들깨찜,한식,0.5,2,95
로지올,수,70,베이직,7:3,IT,25,간장삼겹케일볶음,한식,0.3,1,75
리벨리온,수,28,베이직,7:3,IT,25,간장삼겹케일볶음,한식,0.3,1,28
마인드로직,수,20,베이직,5:5,IT,25,간장삼겹케일볶음,한식,0.3,1,25
메드트로닉,수,78,베이직,7:3,무역,25,간장삼겹케일볶음,한식,0.3,1,75
알파투쎄븐쓰리,수,44,베이직,7:3,IT,25,간장삼겹케일볶음,한식,0.3,1,20
엔라이즈,수,35,베이직,7:3,IT,25,간장삼겹케일볶음,한식,0.3,1,40
위시켓,수,36,베이직,6:4,IT,25,간장삼겹케일볶음,한식,0.3,1,130
이노레드,수,65,베이직,8:2,마케팅,25,간장삼겹케일볶음,한식,0.3,1,95
쿼터백,수,22,베이직,7:3,IT,25,간장삼겹케일볶음,한식,0.3,1,25
크래프톤,수,120,베이직,7:3,게임,25,간장삼겹케일볶음,한식,0.3,1,120
크립토파라다이스,수,24,베이직,6:4,게임,25,간장삼겹케일볶음,한식,0.3,1,20
테거스,수,21,베이직,7:3,IT,25,간장삼겹케일볶음,한식,0.3,1,20
테스시스템,수,22,프리미엄,7:3,IT,25,간장삼겹케일볶음,한식,0.3,1,22
프롬더레드,수,22,베이직,7:3,게임,25,간장삼겹케일볶음,한식,0.3,1,30
플레이링스,수,22,베이직,7:3,게임,25,간장삼겹케일볶음,한식,0.3,1,30
핏투게더,수,30,프리미엄,8:2,IT,25,간장삼겹케일볶음,한식,0.3,1,55
마인드로직,목,18,베이직,5:5,IT,25,통삼겹구이,한식,0,1,25
메드트로닉,목,70,베이직,7:3,무역,25,통삼겹구이,한식,0,1,75
부농,목,23,베이직,7:3,제조,25,통삼겹구이,한식,0,1,25
분당메모리얼파크,목,28,베이직,5:5,서비스,25,통삼겹구이,한식,0,1,40
비트센싱,목,20,베이직,6:4,IT,25,통삼겹구이,한식,0,1,36
비헤이브글로벌,목,29,베이직,5:5,마케팅,25,통삼겹구이,한식,0,1,35
세종메디칼,목,26,베이직,7:3,의료,25,통삼겹구이,한식,0,1,70
알파투쎄븐쓰리,목,40,베이직,7:3,IT,25,통삼겹구이,한식,0,1,20
엔라이즈,목,32,베이직,7:3,IT,25,통삼겹구이,한식,0,1,40
엠레드클리닉,목,22,베이직,2:8,미용,25,통삼겹구이,한식,0,1,30
오가나셀피부과,목,32,프리미엄,3:7,미용,25,통삼겹구이,한식,0,1,45
코렘시스,목,16,베이직,8:2,건설,25,통삼겹구이,한식,0,1,18
쿼터백,목,20,베이직,7:3,IT,25,통삼겹구이,한식,0,1,25
크래프톤,목,108,베이직,7:3,게임,25,통삼겹구이,한식,0,1,120
크립토파라다이스,목,22,베이직,6:4,게임,25,통삼겹구이,한식,0,1,20
프롬더레드,목,20,베이직,7:3,게임,25,통삼겹구이,한식,0,1,30
플레이링스,목,20,베이직,7:3,게임,25,통삼겹구이,한식,0,1,30
핏투게더,목,27,프리미엄,8:2,IT,25,통삼겹구이,한식,0,1,55
휴이노,목,50,베이직,8:2,IT,25,통삼겹구이,한식,0,1,80
더퍼스트터치,금,30,베이직,7:3,제조,23,통삼겹구이,한식,0,1,95
마인드로직,금,17,베이직,5:5,IT,23,쇠고기 영양부추 무침,한식,0.3,1,25
메드트로닉,금,68,베이직,7:3,무역,23,쇠고기 영양부추 무침,한식,0.3,1,75
뱅크샐러드,금,44,베이직,6:4,IT,23,쇠고기 영양부추 무침,한식,0.3,1,50
비트센싱,금,19,베이직,6:4,IT,23,쇠고기 영양부추 무침,한식,0.3,1,36
비헤이브글로벌,금,28,베이직,5:5,마케팅,23,쇠고기 영양부추 무침,한식,0.3,1,35
세종메디칼,금,25,베이직,7:3,의료,23,쇠고기 영양부추 무침,한식,0.3,1,70
알파투쎄븐쓰리,금,38,베이직,7:3,IT,23,쇠고기 영양부추 무침,한식,0.3,1,20
위시켓,금,31,베이직,6:4,IT,23,쇠고기 영양부추 무침,한식,0.3,1,130
코렘시스,금,16,베이직,8:2,건설,23,쇠고기 영양부추 무침,한식,0.3,1,18
쿼터백,금,19,베이직,7:3,IT,23,쇠고기 영양부추 무침,한식,0.3,1,25
크래프톤,금,104,베이직,7:3,게임,23,쇠고기 영양부추 무침,한식,0.3,1,120
크립토파라다이스,금,21,베이직,6:4,게임,23,쇠고기 영양부추 무침,한식,0.3,1,20
휴이노,금,48,베이직,8:2,IT,23,쇠고기 영양부추 무침,한식,0.3,1,80
NC문화재단,금,19,프리미엄,7:3,게임,23,쇠고기 영양부추 무침,한식,0.3,1,22
긱스빈,월,19,베이직,7:3,전기전자,24,해산물 그린커리,아시안,0.5,1,35
버핏서울,월,16,베이직,7:3,헬스케어,24,해산물 그린커리,아시안,0.5,1,35
부농,월,20,베이직,7:3,제조,24,해산물 그린커리,아시안,0.5,1,25
분당메모리얼파크,월,25,베이직,5:5,서비스,24,해산물 그린커리,아시안,0.5,1,40
비트센싱,월,18,베이직,6:4,IT,24,해산물 그린커리,아시안,0.5,1,36
비헤이브글로벌,월,26,베이직,5:5,마케팅,24,해산물 그린커리,아시안,0.5,1,35
세종메디칼,월,23,베이직,7:3,의료,24,해산물 그린커리,아시안,0.5,1,70
소프트팩,월,44,베이직,3:7,식음료,24,해산물 그린커리,아시안,0.5,1,55
슈퍼진,월,14,베이직,7:3,게임,24,해산물 그린커리,아시안,0.5,1,55
알파투쎄븐쓰리,월,35,베이직,7:3,IT,24,해산물 그린커리,아시안,0.5,1,20
엔라이즈,월,28,베이직,7:3,IT,24,해산물 그린커리,아시안,0.5,1,40
위시켓,월,29,베이직,6:4,IT,24,해산물 그린커리,아시안,0.5,1,130
이노레드,월,52,베이직,8:2,마케팅,24,해산물 그린커리,아시안,0.5,1,95
휴이노,월,44,베이직,8:2,IT,24,해산물 그린커리,아시안,0.5,1,80
NC문화재단,월,18,프리미엄,7:3,게임,24,해산물 그린커리,아시안,0.5,1,22
S2W,월,28,베이직,6:4,IT,24,해산물 그린커리,아시안,0.5,1,50
WMS,월,22,베이직,5:5,IT,24,해산물 그린커리,아시안,0.5,1,30
네스필러피케이지,화,26,베이직,6:4,미용,25,해산물 그린커리,아시안,0.5,1,30
더퍼스트터치,화,32,베이직,7:3,제조,25,소고기강된장비빔밥,한식,0.4,1,95
로지올,화,67,베이직,7:3,IT,25,소고기강된장비빔밥,한식,0.4,1,75
리벨리온,화,27,베이직,7:3,IT,25,소고기강된장비빔밥,한식,0.4,1,28
마인드로직,화,19,베이직,5:5,IT,25,소고기강된장비빔밥,한식,0.4,1,25
메드트로닉,화,74,베이직,7:3,무역,25,소고기강된장비빔밥,한식,0.4,1,75
뱅크샐러드,화,48,베이직,6:4,IT,25,소고기강된장비빔밥,한식,0.4,1,50
위시켓,화,34,베이직,6:4,IT,25,소고기강된장비빔밥,한식,0.4,1,130
이노레드,화,62,베이직,8:2,마케팅,25,소고기강된장비빔밥,한식,0.4,1,95
코렘시스,화,17,베이직,8:2,건설,25,소고기강된장비빔밥,한식,0.4,1,18
크래프톤,화,114,베이직,7:3,게임,25,소고기강된장비빔밥,한식,0.4,1,120
휴이노,화,52,베이직,8:2,IT,25,소고기강된장비빔밥,한식,0.4,1,80
NC문화재단,화,21,프리미엄,7:3,게임,25,소고기강된장비빔밥,한식,0.4,1,22
S2W,화,33,베이직,6:4,IT,25,소고기강된장비빔밥,한식,0.4,1,50
더퍼스트터치,수,34,베이직,7:3,제조,26,소고기강된장비빔밥,한식,0.4,1,95
로지올,수,70,베이직,7:3,IT,26,삼겹살바베큐,한식,0.5,1,75
리벨리온,수,28,베이직,7:3,IT,26,삼겹살바베큐,한식,0.5,1,28
마인드로직,수,20,베이직,5:5,IT,26,삼겹살바베큐,한식,0.5,1,25
메드트로닉,수,78,베이직,7:3,무역,26,삼겹살바베큐,한식,0.5,1,75
알파투쎄븐쓰리,수,44,베이직,7:3,IT,26,삼겹살바베큐,한식,0.5,1,20
엔라이즈,수,35,베이직,7:3,IT,26,삼겹살바베큐,한식,0.5,1,40
위시켓,수,36,베이직,6:4,IT,26,삼겹살바베큐,한식,0.5,1,130
이노레드,수,65,베이직,8:2,마케팅,26,삼겹살바베큐,한식,0.5,1,95
쿼터백,수,22,베이직,7:3,IT,26,삼겹살바베큐,한식,0.5,1,25
크래프톤,수,120,베이직,7:3,게임,26,삼겹살바베큐,한식,0.5,1,120
크립토파라다이스,수,24,베이직,6:4,게임,26,삼겹살바베큐,한식,0.5,1,20
테거스,수,21,베이직,7:3,IT,26,삼겹살바베큐,한식,0.5,1,20
테스시스템,수,22,프리미엄,7:3,IT,26,삼겹살바베큐,한식,0.5,1,22
프롬더레드,수,22,베이직,7:3,게임,26,삼겹살바베큐,한식,0.5,1,30
플레이링스,수,22,베이직,7:3,게임,26,삼겹살바베큐,한식,0.5,1,30
핏투게더,수,30,프리미엄,8:2,IT,26,삼겹살바베큐,한식,0.5,1,55
마인드로직,목,18,베이직,5:5,IT,29,닭강정,한식,0,1,25
메드트로닉,목,70,베이직,7:3,무역,29,닭강정,한식,0,1,75
부농,목,23,베이직,7:3,제조,29,닭강정,한식,0,1,25
분당메모리얼파크,목,28,베이직,5:5,서비스,29,닭강정,한식,0,1,40
비트센싱,목,20,베이직,6:4,IT,29,닭강정,한식,0,1,36
비헤이브글로벌,목,29,베이직,5:5,마케팅,29,닭강정,한식,0,1,35
세종메디칼,목,26,베이직,7:3,의료,29,닭강정,한식,0,1,70
알파투쎄븐쓰리,목,40,베이직,7:3,IT,29,닭강정,한식,0,1,20
엔라이즈,목,32,베이직,7:3,IT,29,닭강정,한식,0,1,40
엠레드클리닉,목,22,베이직,2:8,미용,29,닭강정,한식,0,1,30
오가나셀피부과,목,32,프리미엄,3:7,미용,29,닭강정,한식,0,1,45
코렘시스,목,16,베이직,8:2,건설,29,닭강정,한식,0,1,18
쿼터백,목,20,베이직,7:3,IT,29,닭강정,한식,0,1,25
크래프톤,목,108,베이직,7:3,게임,29,닭강정,한식,0,1,120
크립토파라다이스,목,22,베이직,6:4,게임,29,닭강정,한식,0,1,20
프롬더레드,목,20,베이직,7:3,게임,29,닭강정,한식,0,1,30
플레이링스,목,20,베이직,7:3,게임,29,닭강정,한식,0,1,30
핏투게더,목,27,프리미엄,8:2,IT,29,닭강정,한식,0,1,55
휴이노,목,50,베이직,8:2,IT,29,닭강정,한식,0,1,80
더퍼스트터치,금,30,베이직,7:3,제조,27,닭강정,한식,0,1,95
마인드로직,금,17,베이직,5:5,IT,27,돼지쇼가야키,일식,0.2,1,25
메드트로닉,금,68,베이직,7:3,무역,27,돼지쇼가야키,일식,0.2,1,75
뱅크샐러드,금,44,베이직,6:4,IT,27,돼지쇼가야키,일식,0.2,1,50
비트센싱,금,19,베이직,6:4,IT,27,돼지쇼가야키,일식,0.2,1,36
비헤이브글로벌,금,28,베이직,5:5,마케팅,27,돼지쇼가야키,일식,0.2,1,35
세종메디칼,금,25,베이직,7:3,의료,27,돼지쇼가야키,일식,0.2,1,70
알파투쎄븐쓰리,금,38,베이직,7:3,IT,27,돼지쇼가야키,일식,0.2,1,20
위시켓,금,31,베이직,6:4,IT,27,돼지쇼가야키,일식,0.2,1,130
코렘시스,금,16,베이직,8:2,건설,27,돼지쇼가야키,일식,0.2,1,18
쿼터백,금,19,베이직,7:3,IT,27,돼지쇼가야키,일식,0.2,1,25
크래프톤,금,104,베이직,7:3,게임,27,돼지쇼가야키,일식,0.2,1,120
크립토파라다이스,금,21,베이직,6:4,게임,27,돼지쇼가야키,일식,0.2,1,20
휴이노,금,48,베이직,8:2,IT,27,돼지쇼가야키,일식,0.2,1,80
NC문화재단,금,19,프리미엄,7:3,게임,27,돼지쇼가야키,일식,0.2,1,22
네스필러피케이지,화,26,베이직,6:4,미용,28,연어타다키,일식,0,0,30
더퍼스트터치,화,32,베이직,7:3,제조,28,연어타다키,일식,0,0,95
로지올,화,67,베이직,7:3,IT,28,연어타다키,일식,0,0,75
리벨리온,화,27,베이직,7:3,IT,28,연어타다키,일식,0,0,28
마인드로직,화,19,베이직,5:5,IT,28,연어타다키,일식,0,0,25
메드트로닉,화,74,베이직,7:3,무역,28,연어타다키,일식,0,0,75
뱅크샐러드,화,48,베이직,6:4,IT,28,연어타다키,일식,0,0,50
위시켓,화,34,베이직,6:4,IT,28,연어타다키,일식,0,0,130
이노레드,화,62,베이직,8:2,마케팅,28,연어타다키,일식,0,0,95
코렘시스,화,17,베이직,8:2,건설,28,연어타다키,일식,0,0,18
크래프톤,화,114,베이직,7:3,게임,28,연어타다키,일식,0,0,120
휴이노,화,52,베이직,8:2,IT,28,연어타다키,일식,0,0,80
NC문화재단,화,21,프리미엄,7:3,게임,28,연어타다키,일식,0,0,22
S2W,화,33,베이직,6:4,IT,25,연어타다키,일식,0,0,50
더퍼스트터치,수,34,베이직,7:3,제조,25,간장숯불돼지고기,한식,0.3,1,95
로지올,수,70,베이직,7:3,IT,25,간장숯불돼지고기,한식,0.3,1,75
리벨리온,수,28,베이직,7:3,IT,25,간장숯불돼지고기,한식,0.3,1,28
마인드로직,수,20,베이직,5:5,IT,25,간장숯불돼지고기,한식,0.3,1,25
메드트로닉,수,78,베이직,7:3,무역,25,간장숯불돼지고기,한식,0.3,1,75
알파투쎄븐쓰리,수,44,베이직,7:3,IT,25,간장숯불돼지고기,한식,0.3,1,20
엔라이즈,수,35,베이직,7:3,IT,25,간장숯불돼지고기,한식,0.3,1,40
위시켓,수,36,베이직,6:4,IT,25,간장숯불돼지고기,한식,0.3,1,130
이노레드,수,65,베이직,8:2,마케팅,25,간장숯불돼지고기,한식,0.3,1,95
쿼터백,수,22,베이직,7:3,IT,25,간장숯불돼지고기,한식,0.3,1,25
크래프톤,수,120,베이직,7:3,게임,25,간장숯불돼지고기,한식,0.3,1,120
크립토파라다이스,수,24,베이직,6:4,게임,25,간장숯불돼지고기,한식,0.3,1,20
테거스,수,21,베이직,7:3,IT,25,간장숯불돼지고기,한식,0.3,1,20
테스시스템,수,22,프리미엄,7:3,IT,25,간장숯불돼지고기,한식,0.3,1,22
프롬더레드,수,22,베이직,7:3,게임,25,간장숯불돼지고기,한식,0.3,1,30
플레이링스,수,22,베이직,7:3,게임,25,간장숯불돼지고기,한식,0.3,1,30
핏투게더,수,30,프리미엄,8:2,IT,29,간장숯불돼지고기,한식,0.3,1,55
마인드로직,목,18,베이직,5:5,IT,29,간장 돼지 쪽갈비,한식,0.3,1,25
메드트로닉,목,70,베이직,7:3,무역,29,간장 돼지 쪽갈비,한식,0.3,1,75
부농,목,23,베이직,7:3,제조,29,간장 돼지 쪽갈비,한식,0.3,1,25
분당메모리얼파크,목,28,베이직,5:5,서비스,29,간장 돼지 쪽갈비,한식,0.3,1,40
비트센싱,목,20,베이직,6:4,IT,29,간장 돼지 쪽갈비,한식,0.3,1,36
비헤이브글로벌,목,29,베이직,5:5,마케팅,29,간장 돼지 쪽갈비,한식,0.3,1,35
세종메디칼,목,26,베이직,7:3,의료,29,간장 돼지 쪽갈비,한식,0.3,1,70
알파투쎄븐쓰리,목,40,베이직,7:3,IT,29,간장 돼지 쪽갈비,한식,0.3,1,20
엔라이즈,목,32,베이직,7:3,IT,29,간장 돼지 쪽갈비,한식,0.3,1,40
엠레드클리닉,목,22,베이직,2:8,미용,29,간장 돼지 쪽갈비,한식,0.3,1,30
오가나셀피부과,목,32,프리미엄,3:7,미용,29,간장 돼지 쪽갈비,한식,0.3,1,45
코렘시스,목,16,베이직,8:2,건설,29,간장 돼지 쪽갈비,한식,0.3,1,18
쿼터백,목,20,베이직,7:3,IT,29,간장 돼지 쪽갈비,한식,0.3,1,25
크래프톤,목,108,베이직,7:3,게임,29,간장 돼지 쪽갈비,한식,0.3,1,120
크립토파라다이스,목,22,베이직,6:4,게임,29,간장 돼지 쪽갈비,한식,0.3,1,20
프롬더레드,목,20,베이직,7:3,게임,29,간장 돼지 쪽갈비,한식,0.3,1,30
플레이링스,목,20,베이직,7:3,게임,29,간장 돼지 쪽갈비,한식,0.3,1,30
핏투게더,목,27,프리미엄,8:2,IT,29,간장 돼지 쪽갈비,한식,0.3,1,55
휴이노,목,50,베이직,8:2,IT,29,간장 돼지 쪽갈비,한식,0.3,1,80
더퍼스트터치,금,30,베이직,7:3,제조,28,버섯크림오므라이스,일식,0.1,1,95
마인드로직,금,17,베이직,5:5,IT,28,버섯크림오므라이스,일식,0.1,1,25
메드트로닉,금,68,베이직,7:3,무역,28,버섯크림오므라이스,일식,0.1,1,75
뱅크샐러드,금,44,베이직,6:4,IT,28,버섯크림오므라이스,일식,0.1,1,50
비트센싱,금,19,베이직,6:4,IT,28,버섯크림오므라이스,일식,0.1,1,36
비헤이브글로벌,금,28,베이직,5:5,마케팅,28,버섯크림오므라이스,일식,0.1,1,35
세종메디칼,금,25,베이직,7:3,의료,28,버섯크림오므라이스,일식,0.1,1,70
알파투쎄븐쓰리,금,38,베이직,7:3,IT,28,버섯크림오므라이스,일식,0.1,1,20
위시켓,금,31,베이직,6:4,IT,28,버섯크림오므라이스,일식,0.1,1,130
코렘시스,금,16,베이직,8:2,건설,28,버섯크림오므라이스,일식,0.1,1,18
쿼터백,금,19,베이직,7:3,IT,28,버섯크림오므라이스,일식,0.1,1,25
크래프톤,금,104,베이직,7:3,게임,28,버섯크림오므라이스,일식,0.1,1,120
크립토파라다이스,금,21,베이직,6:4,게임,28,버섯크림오므라이스,일식,0.1,1,20
휴이노,금,48,베이직,8:2,IT,28,버섯크림오므라이스,일식,0.1,1,80
NC문화재단,금,19,프리미엄,7:3,게임,15,버섯크림오므라이스,일식,0.1,1,22
긱스빈,월,19,베이직,7:3,전기전자,15,어향새우가지,중식,0.5,1,35
버핏서울,월,16,베이직,7:3,헬스케어,15,어향새우가지,중식,0.5,1,35
부농,월,20,베이직,7:3,제조,15,어향새우가지,중식,0.5,1,25
분당메모리얼파크,월,25,베이직,5:5,서비스,15,어향새우가지,중식,0.5,1,40
비트센싱,월,18,베이직,6:4,IT,15,어향새우가지,중식,0.5,1,36
비헤이브글로벌,월,26,베이직,5:5,마케팅,15,어향새우가지,중식,0.5,1,35
세종메디칼,월,23,베이직,7:3,의료,15,어향새우가지,중식,0.5,1,70
소프트팩,월,44,베이직,3:7,식음료,15,어향새우가지,중식,0.5,1,55
슈퍼진,월,14,베이직,7:3,게임,15,어향새우가지,중식,0.5,1,55
알파투쎄븐쓰리,월,35,베이직,7:3,IT,15,어향새우가지,중식,0.5,1,20
엔라이즈,월,28,베이직,7:3,IT,15,어향새우가지,중식,0.5,1,40
위시켓,월,29,베이직,6:4,IT,15,어향새우가지,중식,0.5,1,130
이노레드,월,52,베이직,8:2,마케팅,15,어향새우가지,중식,0.5,1,95
휴이노,월,44,베이직,8:2,IT,15,어향새우가지,중식,0.5,1,80
NC문화재단,월,18,프리미엄,7:3,게임,15,어향새우가지,중식,0.5,1,22
S2W,월,28,베이직,6:4,IT,15,어향새우가지,중식,0.5,1,50
WMS,월,22,베이직,5:5,IT,15,어향새우가지,중식,0.5,1,30
네스필러피케이지,화,26,베이직,6:4,미용,20,어향새우가지,중식,0.5,1,30
더퍼스트터치,화,32,베이직,7:3,제조,20,김치오겹두루치기,한식,0.5,1,95
로지올,화,67,베이직,7:3,IT,20,김치오겹두루치기,한식,0.5,1,75
리벨리온,화,27,베이직,7:3,IT,20,김치오겹두루치기,한식,0.5,1,28
마인드로직,화,19,베이직,5:5,IT,20,김치오겹두루치기,한식,0.5,1,25
메드트로닉,화,74,베이직,7:3,무역,20,김치오겹두루치기,한식,0.5,1,75
뱅크샐러드,화,48,베이직,6:4,IT,20,김치오겹두루치기,한식,0.5,1,50
위시켓,화,34,베이직,6:4,IT,20,김치오겹두루치기,한식,0.5,1,130
이노레드,화,62,베이직,8:2,마케팅,20,김치오겹두루치기,한식,0.5,1,95
코렘시스,화,17,베이직,8:2,건설,20,김치오겹두루치기,한식,0.5,1,18
크래프톤,화,114,베이직,7:3,게임,20,김치오겹두루치기,한식,0.5,1,120
휴이노,화,52,베이직,8:2,IT,20,김치오겹두루치기,한식,0.5,1,80
NC문화재단,화,21,프리미엄,7:3,게임,20,김치오겹두루치기,한식,0.5,1,22
S2W,화,33,베이직,6:4,IT,20,김치오겹두루치기,한식,0.5,1,50
더퍼스트터치,수,34,베이직,7:3,제조,20,김치오겹두루치기,한식,0.5,1,95
로지올,수,70,베이직,7:3,IT,20,묵채밥,한식,0.4,1,75
리벨리온,수,28,베이직,7:3,IT,20,묵채밥,한식,0.4,1,28
마인드로직,수,20,베이직,5:5,IT,20,묵채밥,한식,0.4,1,25
메드트로닉,수,78,베이직,7:3,무역,20,묵채밥,한식,0.4,1,75
알파투쎄븐쓰리,수,44,베이직,7:3,IT,20,묵채밥,한식,0.4,1,20
엔라이즈,수,35,베이직,7:3,IT,20,묵채밥,한식,0.4,1,40
위시켓,수,36,베이직,6:4,IT,20,묵채밥,한식,0.4,1,130
이노레드,수,65,베이직,8:2,마케팅,20,묵채밥,한식,0.4,1,95
쿼터백,수,22,베이직,7:3,IT,20,묵채밥,한식,0.4,1,25
크래프톤,수,120,베이직,7:3,게임,20,묵채밥,한식,0.4,1,120
크립토파라다이스,수,24,베이직,6:4,게임,20,묵채밥,한식,0.4,1,20
테거스,수,21,베이직,7:3,IT,20,묵채밥,한식,0.4,1,20
테스시스템,수,22,프리미엄,7:3,IT,20,묵채밥,한식,0.4,1,22
프롬더레드,수,22,베이직,7:3,게임,20,묵채밥,한식,0.4,1,30
플레이링스,수,22,베이직,7:3,게임,20,묵채밥,한식,0.4,1,30
핏투게더,수,30,프리미엄,8:2,IT,20,묵채밥,한식,0.4,1,55
마인드로직,목,18,베이직,5:5,IT,20,매운찜닭,한식,1,2,25
메드트로닉,목,70,베이직,7:3,무역,20,매운찜닭,한식,1,2,75
부농,목,23,베이직,7:3,제조,20,매운찜닭,한식,1,2,25
분당메모리얼파크,목,28,베이직,5:5,서비스,20,매운찜닭,한식,1,2,40
비트센싱,목,20,베이직,6:4,IT,20,매운찜닭,한식,1,2,36
비헤이브글로벌,목,29,베이직,5:5,마케팅,20,매운찜닭,한식,1,2,35
세종메디칼,목,26,베이직,7:3,의료,20,매운찜닭,한식,1,2,70
알파투쎄븐쓰리,목,40,베이직,7:3,IT,20,매운찜닭,한식,1,2,20
엔라이즈,목,32,베이직,7:3,IT,20,매운찜닭,한식,1,2,40
엠레드클리닉,목,22,베이직,2:8,미용,20,매운찜닭,한식,1,2,30
오가나셀피부과,목,32,프리미엄,3:7,미용,20,매운찜닭,한식,1,2,45
코렘시스,목,16,베이직,8:2,건설,20,매운찜닭,한식,1,2,18
쿼터백,목,20,베이직,7:3,IT,20,매운찜닭,한식,1,2,25
크래프톤,목,108,베이직,7:3,게임,20,매운찜닭,한식,1,2,120
크립토파라다이스,목,22,베이직,6:4,게임,20,매운찜닭,한식,1,2,20
프롬더레드,목,20,베이직,7:3,게임,20,매운찜닭,한식,1,2,30
플레이링스,목,20,베이직,7:3,게임,20,매운찜닭,한식,1,2,30
핏투게더,목,27,프리미엄,8:2,IT,20,매운찜닭,한식,1,2,55
휴이노,목,50,베이직,8:2,IT,20,매운찜닭,한식,1,2,80
더퍼스트터치,금,30,베이직,7:3,제조,25,껌승,아시안,0.3,0,95
마인드로직,금,17,베이직,5:5,IT,25,껌승,아시안,0.3,0,25
메드트로닉,금,68,베이직,7:3,무역,25,껌승,아시안,0.3,0,75
뱅크샐러드,금,44,베이직,6:4,IT,25,껌승,아시안,0.3,0,50
비트센싱,금,19,베이직,6:4,IT,25,껌승,아시안,0.3,0,36
비헤이브글로벌,금,28,베이직,5:5,마케팅,25,껌승,아시안,0.3,0,35
세종메디칼,금,25,베이직,7:3,의료,25,껌승,아시안,0.3,0,70
알파투쎄븐쓰리,금,38,베이직,7:3,IT,25,껌승,아시안,0.3,0,20
위시켓,금,31,베이직,6:4,IT,25,껌승,아시안,0.3,0,130
코렘시스,금,16,베이직,8:2,건설,25,껌승,아시안,0.3,0,18
쿼터백,금,19,베이직,7:3,IT,25,껌승,아시안,0.3,0,25
크래프톤,금,104,베이직,7:3,게임,25,껌승,아시안,0.3,0,120
크립토파라다이스,금,21,베이직,6:4,게임,25,껌승,아시안,0.3,0,20
휴이노,금,48,베이직,8:2,IT,25,껌승,아시안,0.3,0,80
NC문화재단,금,19,프리미엄,7:3,게임,25,껌승,아시안,0.3,0,22
긱스빈,월,19,베이직,7:3,전기전자,19,산토리니쉬림프콜드파스타,양식,0,0,35
버핏서울,월,16,베이직,7:3,헬스케어,19,산토리니쉬림프콜드파스타,양식,0,0,35
부농,월,20,베이직,7:3,제조,19,산토리니쉬림프콜드파스타,양식,0,0,25
분당메모리얼파크,월,25,베이직,5:5,서비스,19,산토리니쉬림프콜드파스타,양식,0,0,40
비트센싱,월,18,베이직,6:4,IT,19,산토리니쉬림프콜드파스타,양식,0,0,36
비헤이브글로벌,월,26,베이직,5:5,마케팅,19,산토리니쉬림프콜드파스타,양식,0,0,35
세종메디칼,월,23,베이직,7:3,의료,19,산토리니쉬림프콜드파스타,양식,0,0,70
소프트팩,월,44,베이직,3:7,식음료,19,산토리니쉬림프콜드파스타,양식,0,0,55
슈퍼진,월,14,베이직,7:3,게임,19,산토리니쉬림프콜드파스타,양식,0,0,55
알파투쎄븐쓰리,월,35,베이직,7:3,IT,19,산토리니쉬림프콜드파스타,양식,0,0,20
엔라이즈,월,28,베이직,7:3,IT,19,산토리니쉬림프콜드파스타,양식,0,0,40
위시켓,월,29,베이직,6:4,IT,19,산토리니쉬림프콜드파스타,양식,0,0,130
이노레드,월,52,베이직,8:2,마케팅,19,산토리니쉬림프콜드파스타,양식,0,0,95
휴이노,월,44,베이직,8:2,IT,19,산토리니쉬림프콜드파스타,양식,0,0,80
NC문화재단,월,18,프리미엄,7:3,게임,19,산토리니쉬림프콜드파스타,양식,0,0,22
S2W,월,28,베이직,6:4,IT,19,산토리니쉬림프콜드파스타,양식,0,0,50
WMS,월,22,베이직,5:5,IT,19,산토리니쉬림프콜드파스타,양식,0,0,30
네스필러피케이지,화,26,베이직,6:4,미용,21,불란서샌드위치,양식,0,0,30
더퍼스트터치,화,32,베이직,7:3,제조,21,불란서샌드위치,양식,0,0,95
로지올,화,67,베이직,7:3,IT,21,불란서샌드위치,양식,0,0,75
리벨리온,화,27,베이직,7:3,IT,21,불란서샌드위치,양식,0,0,28
마인드로직,화,19,베이직,5:5,IT,21,불란서샌드위치,양식,0,0,25
